# Cash Shop catalogue, generated from Etc.wz/Commodity.img.xml
# itemId	price	count	tab	category	period	gender	name
1012124	1800	1	1	0	90	2	Union Paint (UK)
1012125	1800	1	1	0	90	2	Chakra Paint (Thailand)
1012126	1800	1	1	0	90	2	Yellow Star Paint (Vietnam)
1012127	1800	1	1	0	90	2	Crescent Paint (Singapore)
1012128	1800	1	1	0	90	2	Jalur Gemilang Paint (Malaysia)
1012129	1800	1	1	0	90	2	Maple Leaf Paint  (Canada)
1812007	3000	1	1	0	90	2	Item Ignore Pendant
1702148	4800	1	1	0	90	2	Moon Baton
1702153	5000	1	1	0	90	2	Crissagrim Blade
1702095	4000	1	1	0	90	2	Frog Glove
1000035	2900	1	1	0	90	2	White Floral Hat
1002770	3200	1	1	0	90	2	Cone Ears
1112903	3300	1	1	0	90	2	Amorian Aura Ring
1051099	3500	1	1	0	90	2	Prep Uniform
1040123	3500	1	1	0	90	2	Prep School Uniform
1060112	2200	1	1	0	90	2	Prep School Uniform Pants
1102169	3600	1	1	0	90	2	Blue Wing Bag
1112123	4000	1	1	0	90	2	Red Pencil Label Ring
1112124	4000	1	1	0	90	2	Blue Pencil Label Ring
1112125	4000	1	1	0	90	2	Green Pencil Label Ring
1112233	4500	1	1	0	90	2	Red Notebook Quote Ring
1112234	4500	1	1	0	90	2	Blue Notebook Quote Ring
1112235	4500	1	1	0	90	2	Green Notebook Quote Ring
1702132	4400	1	1	0	90	2	Slime Stick
1702102	4700	1	1	0	90	2	Starblade
5010029	2800	1	1	0	90	2	Demonfyre
5021003	4800	1	1	0	90	2	Super Star
5021014	4800	1	1	0	90	2	Poo Stars
5021017	5000	1	1	0	90	2	Dragon Disc
5010030	2800	1	1	0	90	2	Nuclear Fire
1002674	3300	1	1	0	90	2	Helm of the Bronze Monk
1062089	2400	1	1	0	90	2	Purple Heart Boxers
1072380	1800	1	1	0	90	2	White & Blue Sandals
1702094	4000	1	1	0	90	2	Mad Cow
5281001	320	1	1	0	90	2	Floral Scent
5010028	2800	1	1	0	90	2	Indigo Flames
1052085	4100	1	1	0	90	2	Red Amorian Apron
1052086	4100	1	1	0	90	2	Blue Amorian Apron
1002695	3300	1	1	0	90	2	Soul Teddy Hat
1002672	3300	1	1	0	90	2	Helm of the Golden Monk
5000047	12000	1	1	0	0	2	Robo
5240021	1000	1	1	0	90	2	Robo Oil
1702143	4000	1	1	0	90	2	Combat Syringe
1002673	3300	1	1	0	90	2	Helm of the Silver Monk
1002710	2900	1	1	0	90	2	Pink Kitty Hat
1062092	2000	1	1	0	90	2	Pink 80s Slacks
1022071	3800	1	1	0	90	2	Red Shutter Shades
1042141	2900	1	1	0	90	2	Pink Star Glow
1012100	2500	1	1	0	90	2	Athena Pierce
1012074	2400	1	1	0	90	2	Neh neh neh boo boo
1002472	2800	1	1	0	90	2	Cabbage Patch Hat
1002654	2600	1	1	0	90	2	Orange Mushroom Hat
1102144	3900	1	1	0	90	2	Sage Cape
1022050	3400	1	1	0	90	2	Vintage Glasses
1702091	4100	1	1	0	90	2	Tennis Racquet
1002349	2700	1	1	0	90	2	Black Cowboy Hat
1000015	2800	1	1	0	90	2	Blue Crown
1000016	2800	1	1	0	90	2	Red Crown
1002491	2800	1	1	0	90	2	Musashi Hat
1052090	4000	1	1	0	90	2	Rompers
1022069	3800	1	1	0	90	2	Orange Shutter Shades
1022049	3500	1	1	0	90	2	Green Hard-rimmed Glasses
1702181	4800	1	1	0	90	2	Picky Ducky
1032071	2200	1	1	0	90	2	Altair Earrings
1012104	2500	1	1	0	90	2	Brittany
1012099	2500	1	1	0	90	2	Facial Powder(blue)
1042145	3000	1	1	0	90	2	Layered Duckie T
1062095	2200	1	1	0	90	2	Milan Jeans
1062096	2100	1	1	0	90	2	Practical Linen Trousers
1052170	3800	1	1	0	90	2	Noob Overall
1002824	2800	1	1	0	90	2	Noob Hat
1002823	3200	1	1	0	90	2	Scarface Mask
1702201	4500	1	1	0	90	2	Bone Weapon
5010059	3100	1	1	0	90	2	Trail of Darkness Effect
1002941	2700	1	1	0	90	2	Moon Bloom Hair Pin
1002837	3100	1	1	0	90	2	Tengu Mask
1012134	2400	1	1	0	90	2	Tear Drop Face Tattoo
5021023	4800	1	1	0	90	2	Stirge Throwing Star
1802059	3000	1	1	0	90	2	Jail Bird Pet Costume
1042146	3200	1	1	0	90	2	Superstar Hoodie
1042147	3000	1	1	0	90	2	Preppy Knit Vest
1022081	3400	1	1	0	90	2	Cracked Glasses
1062097	2000	1	1	0	90	2	Ella Blue Denim
1062098	1900	1	1	0	90	2	Aqua Jeans
1002605	2900	1	1	0	90	2	Jet Black Head Scarf
1062093	2100	1	1	0	90	2	Moss Green Pants
1062094	2200	1	1	0	90	2	Ruby-Buckled Shorts
1042142	2900	1	1	0	90	2	Rainbow Top
1042143	2900	1	1	0	90	2	Disco Tank Top
1032072	2400	1	1	0	90	2	Shiny Altair Earrings
1002755	2800	1	1	0	90	2	Hero's Beret
5252000	400	1	1	0	90	2	Event Ticket (NX)
5150032	2100	1	1	0	90	2	CBD Hair Style Coupon (REG)
5150033	5700	1	1	0	90	2	CBD Hair Style Coupon (VIP)
5152037	2100	1	1	0	90	2	CBD Face Coupon (REG)
5152038	5100	1	1	0	90	2	CBD Face Coupon (VIP)
5152039	1800	1	1	0	90	2	CBD Cosmetic Lens Coupon (REG)
5152040	4900	1	1	0	90	2	CBD Cosmetic Lens Coupon (VIP)
5151027	2100	1	1	0	90	2	CBD Hair Color Coupon (REG)
5151028	4500	1	1	0	90	2	CBD Hair Color Coupon (VIP)
5153010	2700	1	1	0	90	2	CBD Skin Coupon
5490000	1500	1	1	0	90	2	Gold Master Key
9101621	6000	1	1	0	90	2	
9101666	4800	1	1	0	90	2	
9101646	8600	1	1	0	90	2	
9101647	5200	1	1	0	90	2	
9101648	2300	1	1	0	90	2	
9101649	2300	1	1	0	90	2	
9101650	2700	1	1	0	90	2	
9101651	2700	1	1	0	90	2	
9101652	2400	1	1	0	90	2	
9101653	2500	1	1	0	90	2	
9101654	3300	1	1	0	90	2	
9101655	3000	1	1	0	90	2	
9101656	2400	1	1	0	90	2	
9101657	2400	1	1	0	90	2	
9101658	2600	1	1	0	90	2	
9101659	2700	1	1	0	90	2	
9101660	1700	1	1	0	90	2	
9101661	1800	1	1	0	90	2	
9101662	1500	1	1	0	90	2	
9101663	1500	1	1	0	90	2	
9101664	1400	1	1	0	90	2	
9101665	1400	1	1	0	90	2	
1702159	4900	1	1	0	90	2	Blackbeard's Knuckler
1702158	4900	1	1	0	90	2	The Jackal
1102175	4000	1	1	0	90	2	Puffy Ram Wings
1022062	3800	1	1	0	90	2	Black Skull Eye Patch
1112904	3300	1	1	0	90	2	Rainbow Star Ring
5430000	6900	1	1	0	90	2	Extra Character Slot Coupon
9101672	3500	1	1	0	90	2	
9101673	3500	1	1	0	90	2	
1022061	3600	1	1	0	90	2	Redbeard's Pirate Eye Patch
1002708	3000	1	1	0	90	2	Red Vintage Bandana
1001021	2600	1	1	0	90	2	The Gabera Hat
1102185	3800	1	1	0	90	2	Rainbow Scarf
1012057	2500	1	1	0	90	2	Transparent Face Accessory
1062100	2400	1	1	0	90	2	Rolled-up Baggy Jeans
1002796	3200	1	1	0	90	2	Puffy Ram Hat
1001007	3400	1	1	0	90	2	Female Wig
1082249	1300	1	1	0	90	2	Neon Amulet
1002820	3100	1	1	0	90	2	Inferno Horns
1002804	2900	1	1	0	90	2	Brown Felt Hat
1002346	2600	1	1	0	90	2	Blue Corporal Hat
1082247	2600	1	1	0	90	2	Puffy Ram Gloves
1072367	1900	1	1	0	90	2	Puffy Ram Shoes
1702160	4800	1	1	0	90	2	Tiger Paw Knuckler
1002756	2900	1	1	0	90	2	Hero's Casket
1002582	3200	1	1	0	90	2	Maximus Galea
1002336	2500	1	1	0	90	2	Noble Moca
1702168	5000	1	1	0	90	2	Holiday Tree Ring
1702170	5000	1	1	0	90	2	Electric Knuckle
1062106	2200	1	1	0	90	2	Bunny Frill Pants
1052169	3800	1	1	0	90	2	Gaga Suit
5121015	300	1	1	0	90	2	Snowy Snowman
1002803	3000	1	1	0	90	2	Mrs. Octopus
1702210	5000	1	1	0	90	2	Santa Buddy
1112007	4500	1	1	0	90	2	Mistletoe Crush Ring
5000055	6900	1	1	0	0	2	Crys.Rudolph
5200001	2400	1	1	0	90	2	Ice Sentinel
5200002	4500	1	1	0	90	2	Fire Sentinel
5120012	300	1	1	0	90	2	Holiday Sock
5121007	300	1	1	0	90	2	Barrage
1702167	5100	1	1	0	90	2	Glow Fingers
1072373	2000	1	1	0	90	2	Purple Rainbow Sneaks
1112908	3300	1	1	0	90	2	Aura Ring
1042154	3100	1	1	0	90	2	Bohemian Hooded Jacket
1002863	3000	1	1	0	90	2	Bear Tassel Hat
1702209	4900	1	1	0	90	2	Rudolph Stick
5010060	3000	1	1	0	90	2	Caroler Effect
1002876	2600	1	1	0	90	2	Holly Hair Clip
1702191	7000	1	1	0	90	2	Rainbow Sabre
1702195	6000	1	1	0	90	2	MapleGirl Wand
1112905	4500	1	1	0	90	2	Bright Hot Pink Heart
1102186	3500	1	1	0	90	2	Kitty Parachute
1042152	3200	1	1	0	90	2	Rainbow Knitted Top
1002822	3100	1	1	0	90	2	Bird Nest
1052171	4000	1	1	0	90	2	Baby Chick Apron
1052175	4100	1	1	0	90	2	Coastal Winter Wear
1702196	5000	1	1	0	90	2	Fly Blue Bird
1062101	2200	1	1	0	90	2	Rolled-up Skinny Jeans
1112906	4500	1	1	0	90	2	Baby Pink Heart
1002849	3100	1	1	0	90	2	Panda Hat
1002821	2900	1	1	0	90	2	Violet Heart Beanie
1022074	3400	1	1	0	90	2	Gaga Glasses
1702202	5000	1	1	0	90	2	Baby Ellie
1072371	2000	1	1	0	90	2	Custom Blue High Tops
1702177	4800	1	1	0	90	2	Power Pesticide
1042150	2800	1	1	0	90	2	Black "Hit Me" Shirt
5000058	6200	1	1	0	0	2	White Duck
5240023	1000	1	1	0	90	2	Bread
1802061	2900	1	1	0	90	2	Scuba Mask
1022072	3800	1	1	0	90	2	Yellow Shutter Shades
1072370	2000	1	1	0	90	2	Gaga Shoes
1062075	2100	1	1	0	90	2	Vintage Black Pants
1002877	2900	1	1	0	90	2	Cow Mask
1052179	3900	1	1	0	90	2	Cow Costume
5121019	300	1	1	0	90	2	Winter Knit Fest
1042153	2900	1	1	0	90	2	Red Plaid Duffle Coat
1042155	3000	1	1	0	90	2	Sky Rider Jacket
1042151	2900	1	1	0	90	2	Brown Argyle Sweater
1052176	3900	1	1	0	90	2	Fashionable Checkerwear
1062104	2100	1	1	0	90	2	Dark Purple Jeans
1002840	2900	1	1	0	90	2	Hatched Bird Cap
5121009	300	1	1	0	90	2	Speed Infusion
5121010	300	1	1	0	90	2	Time Leap
1702213	5000	1	1	0	90	2	Heartbreak Sword
1002903	3000	1	1	0	90	2	Pink Bandana
1112012	4500	1	1	0	90	2	Rose Crush Ring
5010061	3000	1	1	0	90	2	Ace of Hearts
1062073	1900	1	1	0	90	2	Olive Pumpkin Pants
1042149	3000	1	1	0	90	2	80's Knit Pullover
1062105	2000	1	1	0	90	2	Plaid Roll-Up Jeans
1022070	3800	1	1	0	90	2	Green Shutter Shades
5121002	300	1	1	0	90	2	Energy Orb
1052045	3500	1	1	0	90	2	Mink Coat
1050071	3600	1	1	0	90	2	Men's Ninja Overall
1702138	4500	1	1	0	90	2	Spanish Ham
1102094	3000	1	1	0	90	2	Sun Wu Kong Tail
1002548	2900	1	1	0	90	2	White Rabbit Hat
1002736	3000	1	1	0	90	2	Glowy Patterned Cap
5060001	3000	1	1	0	90	2	Item Guard
1052143	4000	1	1	0	90	2	Sky Blue Padded Coat
1012081	2400	1	1	0	90	2	MV Mask
5252001	1000	1	1	0	90	2	Ticket to Treasure Dungeon
9101753	3500	1	1	0	90	2	
5010022	2900	1	1	0	90	2	Twinkling Star
1002559	3300	1	1	0	90	2	Nordic Knitted Beanie
1002590	3000	1	1	0	90	2	Star baseball cap
5450000	2800	5	1	0	90	2	Miu Miu the Traveling Merchant
1102077	3400	1	1	0	90	2	Cotton Blanket
1112231	4400	1	1	0	90	2	Gingerman Quote Ring
1072334	2000	1	1	0	90	2	Red Checkered Sneakers
1062057	2100	1	1	0	90	2	Scottish Pants
1051173	3300	1	1	0	90	2	Purple Dorothy Dress
1012137	2300	1	1	0	90	2	Star Face Painting
1002598	2900	1	1	0	90	2	Rabbit Ear
1102196	3100	1	1	0	90	2	Snowflake Scarf
1022051	3600	1	1	0	90	2	Red Half-Rim Glasses
1092040	3600	1	1	0	90	2	Snowflake Shield
1072335	2100	1	1	0	90	2	Natural Golashes
1002735	3000	1	1	0	90	2	Glowy Smile Cap
1102025	3100	1	1	0	90	2	Red Hood
1702207	4500	1	1	0	90	2	Musical Violin
1051149	3900	1	1	0	90	2	Princess Dress
5451000	1050	1	1	0	90	2	Remote Gachapon Ticket
9110000	6400	1	1	0	90	2	Perry
9111000	6400	1	1	0	90	2	
9112000	6800	1	1	0	90	2	
9114000	6800	1	1	0	90	2	
5160012	1000	1	1	0	90	2	Drool
1002907	3000	1	1	0	90	2	Checkered Fedora
1002913	2800	1	1	0	90	2	Miranda Ribbon
1102203	3400	1	1	0	90	2	Super Rocket Booster
5000026	5200	1	1	0	0	2	Sun Wu Kong
1802038	2300	1	1	0	90	2	Mini Celestial Wand
5240011	1000	1	1	0	90	2	Cotton Candy
1002592	3000	1	1	0	90	2	Sun Wu Kong hat
1048000	3000	1	1	0	90	2	Couple Shirt
1022075	3000	1	1	0	90	2	Twinkling Eyes
1112126	4200	1	1	0	90	2	Brown Teddy Label Ring
1112236	4200	1	1	0	90	2	Brown Teddy Quote Ring
1002784	2900	1	1	0	90	2	"A" Cap
5490001	1200	1	1	0	90	2	Silver Master Key
1062109	2100	1	1	0	90	2	Neon Skinny Jeans
1022079	2800	1	1	0	90	2	Clear Glasses
1112222	4200	1	1	0	90	2	Starflower Ring
1052180	3400	1	1	0	90	2	Denim Overalls
1049000	3000	1	1	0	90	2	Friendship Shirt
1702219	4500	1	1	0	90	2	Knockout Boxing Gloves
1002922	2800	1	1	0	90	2	Navy Hoodie Cap
1042160	3000	1	1	0	90	2	Navy Hoodie
5120028	300	1	1	0	90	2	Raining Cats & Dogs
5021024	4400	1	1	0	90	2	Throwing Eggs Weapon
5010065	3000	1	1	0	90	2	Scoreboard Effect
1002953	3000	1	1	0	90	2	Giant Fiesta Sombrero
1042156	2800	1	1	0	90	2	Galaxy T-Shirt
1702220	4300	1	1	0	90	2	Transparent Wand
1052194	3400	1	1	0	90	2	Caveman Outfit
5010066	3100	1	1	0	90	2	Disco Effect
9101784	4900	1	1	0	90	2	
9101827	7200	1	1	0	90	2	
9101828	11100	1	1	0	90	2	
9101829	13500	1	1	0	90	2	
1702218	4500	1	1	0	90	2	Dumbell Weapon
1002921	2800	1	1	0	90	2	Blue Mini Hat
1042161	2900	1	1	0	90	2	Spring Jealousy
1042158	2700	1	1	0	90	2	Baseball Classic
5010064	3200	1	1	0	90	2	Rock Band Effect
1062111	1900	1	1	0	90	2	Blue Ribbon Shorts
1012147	3000	1	1	0	90	2	Immortal Mask
1002950	2800	1	1	0	90	2	Pink Flower Headwrap
1002951	2800	1	1	0	90	2	Yellow Flower Headwrap
1002952	2800	1	1	0	90	2	Purple Flower Headwrap
1051179	3300	1	1	0	90	2	Pretty Girl
1042166	3000	1	1	0	90	2	Leather Biker Jacket
5431000	12800	1	1	0	90	2	Maple Life (A-Type)
5432000	15600	1	1	0	90	2	Maple Life (B-Type)
5520000	3000	1	1	0	90	2	Scissors of Karma
1002887	2500	1	1	0	90	2	Pink Ribbon Hairband
1002943	2700	1	1	0	90	2	Sailor Hat
1050152	3400	1	1	0	90	2	Sailor Outfit
1051180	3400	1	1	0	90	2	Sailor Outfit
5061000	2400	1	1	0	90	2	Item Guard : 7 Days
5061001	2600	1	1	0	90	2	Item Guard : 30 Days
5061002	2900	1	1	0	90	2	Item Guard : 90 days
5150040	3300	1	1	0	90	2	Royal Hair Coupon
9101747	3500	1	1	0	90	2	
1002891	2500	1	1	0	90	2	Green Ribbon Hairband
1062113	1900	1	1	0	90	2	Crayon Shorts
1702217	4600	1	1	0	90	2	Ducky Tube
1002928	2700	1	1	0	90	2	Pink Star Beanie
5021019	4600	1	1	0	90	2	Shooting Star Medal
1042164	2800	1	1	0	90	2	Green Tie & Shirt
5000042	4900	1	1	0	0	2	Kino
5240018	1000	1	1	0	90	2	Sprout
1802054	1900	1	1	0	90	2	Kino's Green Mushroom Hat
9101962	9900	1	1	0	90	2	
1002929	2700	1	1	0	90	2	Colorful Striped Beanie
1702204	4300	1	1	0	90	2	Japanese War Fan
5077000	2500	1	1	0	90	2	Triple Megaphone
1042163	2800	1	1	0	90	2	Pink Heart T-Shirt & Muffler
5470000	1000	1	1	0	90	2	Store Remote Controller
5076000	1300	1	1	0	90	2	Item Megaphone
1072379	2000	1	1	0	90	2	Yellow Rainbow Sneaks
1002890	2500	1	1	0	90	2	Blue Ribbon Hairband
9101963	13000	1	1	0	90	2	
9101964	10800	1	1	0	90	2	
1022084	3000	1	1	0	90	2	Eye Mask (Red)
1052200	3400	1	1	0	90	2	Lolli Pink Suit
1002785	2600	1	1	0	90	2	Azure Sun Cap
1072384	2000	1	1	0	90	2	Bling Bling Shoes
5570000	4900	1	1	0	90	2	Vicious' Hammer
5221001	1500	1	1	0	90	2	Enchanted Scroll
9101992	5700	1	1	0	90	2	
9101993	5300	1	1	0	90	2	
1052199	3600	1	1	0	90	2	Blade Overall
1082251	2500	1	1	0	90	2	Rock Chain Armlet
1002961	2900	1	1	0	90	2	Gray Mask
1002968	2800	1	1	0	90	2	Pancake Hat
1102216	3000	1	1	0	90	2	Dogtail
1092062	4000	1	1	0	90	2	Maple Girl Shield
1062107	2000	1	1	0	90	2	Shooting Star Jeans
1002978	2600	1	1	0	90	2	Cute Mouse Ears
1042168	2800	1	1	0	90	2	Lightning T-Shirt
1022087	3000	1	1	0	90	2	Eye Mask (Green)
1022083	3000	1	1	0	90	2	Hitman Sunglasses
1051183	3400	1	1	0	90	2	Night Fever Ensemble
1002979	2800	1	1	0	90	2	Marbum Headgear
1112902	4500	1	1	0	90	2	Baba Blue
5010068	8000	1	1	0	90	2	Return of Angel Wing
1702229	4500	1	1	0	90	2	Demon Sickle
1702233	4000	1	1	0	90	2	Rainbow Brush
1051188	3600	1	1	0	90	2	Blue Daisy Dress
1072395	2000	1	1	0	90	2	Mix-n-Match Sneakers
1002984	3500	1	1	0	90	2	Spiegelmann's Hat
1702226	4200	1	1	0	90	2	My Buddy Whale
1042144	2800	1	1	0	90	2	Checkered Resort Shirt
1052142	3500	1	1	0	90	2	Shorts with Suspenders
1072394	2000	1	1	0	90	2	Pink Polka-Dotted Boots
1002995	2700	1	1	0	90	2	Royal Navy Hat
1702228	4200	1	1	0	90	2	Choco Banana
1072392	2000	1	1	0	90	2	Red Ankle-Strap Shoes
1022086	3000	1	1	0	90	2	Eye Mask (Blue)
5061003	3100	1	1	0	90	2	Item Guard : 365 Days
5510000	500	1	1	0	90	2	Wheel of Destiny
1702230	4300	1	1	0	90	2	Popsicle Sword
1022085	3000	1	1	0	90	2	Eye Mask (Pink)
1102218	3500	1	1	0	90	2	Winged Costume
1072353	2000	1	1	0	90	2	White Ninja Sandals for Transformation
1062116	1900	1	1	0	90	2	Star Beach Shorts
5222000	500	1	1	0	90	2	Cash Shop Surprise
5240024	1000	1	1	0	90	2	Pinky DrumStick
1702139	2500	1	1	0	90	2	Hook Hand
9101926	4000	1	1	0	90	2	
1002845	3200	1	1	0	90	2	Pink Bunny Cap
1802062	2700	1	1	0	90	2	Starry Stereo Headset
1002831	2800	1	1	0	90	2	Leo Hairpin
1002920	3100	1	1	0	90	2	Pink Mini Hat
1003001	3200	1	1	0	90	2	Chaos Metallic Helmet
5021022	4200	1	1	0	90	2	Plate Throwing Star
1052213	4000	1	1	0	90	2	Chaos Armor
1072406	1800	1	1	0	90	2	Chaos Metallic Shoes
9102004	8200	1	1	0	90	2	
1002944	2700	1	1	0	90	2	Honey Bee Hat
1702208	4100	1	1	0	90	2	Alligator Tube
1032073	2400	1	1	0	90	2	Wind Bell Earrings
9101513	8000	1	1	0	90	2	
1003005	2900	1	1	0	90	2	Maple Racing Helmet
1002999	3100	1	1	0	90	2	Fire Shadow Hair
1002998	3100	1	1	0	90	2	Edwin Wig
1052214	3700	1	1	0	90	2	Maple Racing Suit
1052211	3700	1	1	0	90	2	Fire Shadow Suit
1052210	3700	1	1	0	90	2	Alchemist Overall
1082255	2200	1	1	0	90	2	Maple Racing Glove
1072404	1500	1	1	0	90	2	Alchemist Shoes
1072408	1500	1	1	0	90	2	Maple Racing Shoes
1072405	1500	1	1	0	90	2	Ninja Shoes
1702235	4300	1	1	0	90	2	Metallic Arm
9102029	8900	1	1	0	90	2	
9102074	4200	1	1	0	90	2	
9102002	7300	1	1	0	90	2	
9102005	11300	1	1	0	90	2	
1012166	2100	1	1	0	90	2	Villian Mask
1702246	4200	1	1	0	90	2	Ghost Weapon
5021025	4000	1	1	0	90	2	Charm of the Undead
1003022	2800	1	1	0	90	2	Devil Horns
5490002	1800	1	1	0	90	2	Premium Gold Master Key
5490003	1500	1	1	0	90	2	Premium Silver Master Key
1102215	3000	1	1	0	90	2	Balloon Bouquet
1062110	1800	1	1	0	90	2	Baby Pink Pants
1062119	2000	1	1	0	90	2	Technicolour Funky Pants
1002937	3000	1	1	0	90	2	Felt Hat
1052192	3700	1	1	0	90	2	Bombacha
1002889	2700	1	1	0	90	2	Purple Ribbon Hairband
1702215	4100	1	1	0	90	2	Boleadoras
1052193	3700	1	1	0	90	2	Honeybee Costume
1102210	3300	1	1	0	90	2	Honeybee's Sting
1002847	3400	1	1	0	90	2	Frog Hat
1002976	2900	1	1	0	90	2	Maid Headband
1051185	3800	1	1	0	90	2	Maid Dress
1072388	1900	1	1	0	90	2	Stripe Knee Socks
1002844	2500	1	1	0	90	2	Chipmunk Ears
9102065	3600	1	1	0	90	2	
9102066	3600	1	1	0	90	2	
1092039	4000	1	1	0	90	2	Leaf Fall
1002834	2800	1	1	0	90	2	Scorpius Hairpin
1702249	4500	1	1	0	90	2	Gosling Cushion
1102223	3000	1	1	0	90	2	Star Tail
1003009	2800	1	1	0	90	2	Rainbow Bead Hairband
1002973	3000	1	1	0	90	2	Fox Mask
1052209	3900	1	1	0	90	2	Royal Navy Uniform
1702250	4000	1	1	0	90	2	Steel Briefcase
1702238	4200	1	1	0	90	2	Soft Plush Dolphin
1042169	2700	1	1	0	90	2	Rainbow Tie-Dye Shirt
1072407	1800	1	1	0	90	2	Kawaii Kitty Shoes
1052203	3200	1	1	0	90	2	One Summer Night
1052182	3900	1	1	0	90	2	Galactic Hero Suit
1102202	3800	1	1	0	90	2	Galactic Flame Cape
1702212	6000	1	1	0	90	2	Galactic Legend
1022095	3000	1	1	0	90	2	I Like Money
1051192	3400	1	1	0	90	2	Blue Marine Girl
1002870	2600	1	1	0	90	2	Moon Bunny Hat
1072374	2000	1	1	0	90	2	Lace Long Boots
1003014	2800	1	1	0	90	2	Scooter Helmet Red
1003015	2800	1	1	0	90	2	Scooter Helmet Blue
9101925	3500	1	1	0	90	2	
5610000	3000	1	1	0	90	2	Vega's Spell(10%)
5610001	4000	1	1	0	90	2	Vega's Spell(60%)
5211060	3000	1	1	0	1	2	2 hour 3 x EXP special coupon
1003049	3600	1	1	0	90	2	Giant Bear Cap
1002835	2800	1	1	0	90	2	Sagittarius Hair Clip
1102224	3600	1	1	0	90	2	Lamby Cape
1702251	4200	1	1	0	90	2	Saw Machine Gun
5021026	3200	1	1	0	90	2	Gift Box Throwing Stars
1112810	4500	1	1	0	90	2	Christmas Night Bells
1112811	4500	1	1	0	90	2	Christmas Party
5010070	3000	1	1	0	90	2	Sprite Wings
1003044	4000	1	1	0	90	2	Clown Hat
1012165	1500	1	1	0	90	2	Clown Nose
1052218	3500	1	1	0	90	2	Clown Suit
1072417	1800	1	1	0	90	2	Clown Shoes
1002836	2800	1	1	0	90	2	Capricorn Hair Clip
1032074	2400	1	1	0	90	2	Heart Rainbow Earrings
1002969	2600	1	1	0	90	2	Puppy Ears
1051175	3500	1	1	0	90	2	Fur-Trimmed Dress
1001055	3000	1	1	0	90	2	Frilly Pink Cap
1042182	2800	1	1	0	90	2	Denim Hoodie
1002974	2900	1	1	0	90	2	Jr. Lucida Hat
1003013	2800	1	1	0	90	2	Red Loose-Fit Beanie
1042177	3000	1	1	0	90	2	Vintage Hoodie Jacket
9102113	6900	1	1	0	90	2	
1042181	2800	1	1	0	90	2	Napoleon Jacket
1002962	2700	1	1	0	90	2	Flower Pin
1002960	3000	1	1	0	90	2	Emperial Crown
1032063	2100	1	1	0	90	2	Bluetooth Headset
1003008	3100	1	1	0	90	2	Pharaoh Crown
1012180	2400	1	1	0	90	2	Chocolate Heart
5010073	3300	1	1	0	90	2	Miss Popular
5010074	3300	1	1	0	90	2	Mr. Popular
1022104	3300	1	1	0	90	2	Power B. Fore
9102232	16900	1	1	0	90	2	
1003050	2500	1	1	0	90	2	Bunny Ears
1022102	3200	1	1	0	90	2	The Excavator Board
1002754	2700	1	1	0	90	2	Orange Mushroom Scholar
5390006	2000	1	1	0	90	2	Roaring Tiger Messenger
1002885	3100	1	1	0	90	2	Pink Bow
1003052	3300	1	1	0	90	2	Tilted Fedora
9102190	7000	1	1	0	90	2	
5390005	1700	1	1	0	90	2	Cute Tiger Messenger
1052234	3700	1	1	0	90	2	Stylish Layered Plaid
1003051	2900	1	1	0	90	2	Desert Fox
1042186	3000	1	1	0	90	2	Fur Vest
1003057	3100	1	1	0	90	2	Mini Crown
1042183	3700	1	1	0	90	2	Pink Argyle Plaid
1042187	3100	1	1	0	90	2	Pink Sweater
1072437	2000	1	1	0	90	2	Pink Bean Shoes
1112812	4500	1	1	0	90	2	Shared Umbrella Ring
1112916	4500	1	1	0	90	2	Solo Ring
1022065	3500	1	1	0	90	2	Alphabet Glasses
1060035	900	1	1	1	90	2	Shine Rider Pants
1060042	900	1	1	1	90	2	Orange Trainer Pants
1040005	900	1	1	1	90	2	Orange Baseball Jacket
1041110	900	1	1	1	90	2	Sky Blue Trainer Jacket
1112207	1000	1	1	1	90	2	Blue-Ribboned Quote Ring
1022007	1000	1	1	1	90	2	Ayan
9101290	11200	1	1	1	90	2	
9101291	12000	1	1	1	90	2	
9101292	5300	1	1	1	90	2	
9101293	8700	1	1	1	90	2	
9101294	8500	1	1	1	90	2	
9101295	18800	1	1	1	90	2	
9101296	6900	1	1	1	90	2	
9101297	12000	1	1	1	90	2	
9101298	16100	1	1	1	90	2	
9101299	17000	1	1	1	90	2	
9101300	9000	1	1	1	90	2	
9101301	12000	1	1	1	90	2	
9101302	11800	1	1	1	90	2	
1062032	1200	1	1	1	90	2	Cargo Pants
1022003	1800	1	1	1	90	2	Mr. Thunder
1112219	2000	1	1	1	90	2	Scoreboard Quote Ring
1042001	1900	1	1	1	90	2	Black Hooded Vest
5120003	1500	11	1	1	90	2	Grupin
1002225	800	1	1	1	90	2	Santa Hat
1002362	700	1	1	1	90	2	White Festive Gumball
1002479	800	1	1	1	90	2	Snowman Mask
1052046	1000	1	1	1	90	2	Snowman Costume
1050019	1000	1	1	1	90	2	Santa Costume
1082101	700	1	1	1	90	2	Santa Gloves
1002341	800	1	1	1	90	2	Starry Olive Beanie
9101310	8100	1	1	1	90	2	
9101311	8100	1	1	1	90	2	
9101312	8100	1	1	1	90	2	
9101313	11300	1	1	1	90	2	
9101314	11100	1	1	1	90	2	
9101315	6200	1	1	1	90	2	
9101316	6200	1	1	1	90	2	
9101317	9100	1	1	1	90	2	
